DECLARANT_ISO,PARTNER_ISO,TRADE_TYPE,FLOW,STAT_REGIME,PERIOD,VALUE_IN_EUROS,QUANTITY_IN_KG,SUP_QUANTITY,Source,ELIGIBILITY,USE,PRODUCT_NC
"DE","UA","E",1,1,200607,49582,54700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200608,30551,32800,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200609,48195,49800,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200610,51254,52000,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200611,30835,25600,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200612,26831,26400,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200701,41984,42200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200702,38228,40000,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200703,74476,32200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200704,57723,59200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200705,21165,22300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200706,40648,41200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200707,31496,33100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200708,15411,17300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200709,44394,45800,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200710,57124,58100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200711,33384,35100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200712,41335,42900,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201804,167596,145055,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201805,90799,84603,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201806,79491,78592,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201807,127222,114039,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201808,93344,92611,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201809,77724,70275,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201810,112533,92992,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201811,104071,95121,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201812,79864,68547,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201901,178762,162910,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201902,93828,81955,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201903,133494,120952,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201904,155036,137040,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201905,104177,86450,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200801,29587,31700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200802,63978,64200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200803,53511,51700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200804,51195,44600,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200805,70636,68100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200806,34116,31300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200807,49930,48700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200808,32445,29000,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200809,30131,29500,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200810,31119,24700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200811,56910,49300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200812,63519,57200,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200901,30262,31100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200902,31802,33700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200903,48318,46300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200904,42027,46900,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200905,39575,39800,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200906,66841,73500,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200907,39154,39300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200908,33252,34500,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200909,54816,53700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200910,61085,65700,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201106,42654,40591,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201107,31125,31459,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201108,78655,77920,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201109,51699,51579,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201110,54030,51253,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201111,65571,58990,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201112,25346,24230,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201201,42004,39615,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201202,48144,39864,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201203,75776,64515,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201204,55591,51178,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201205,43361,37973,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201206,44478,37536,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201207,59636,51145,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201208,55370,51756,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201209,56087,48122,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201210,62555,54570,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201211,69679,61501,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201906,58574,55018,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201907,145072,130855,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201908,94737,77821,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201909,147090,126737,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201910,107823,87409,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201911,108163,92265,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201912,186141,148878,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202001,143441,127988,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202002,179660,156599,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202003,212496,189005,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202004,180829,158069,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202005,112433,95835,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202006,156068,127702,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202007,142025,121099,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202008,113970,95486,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202009,156061,133319,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202010,145329,122567,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202011,135647,117860,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202012,189733,168380,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202101,138384,121172,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202102,187239,156684,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202103,203190,167158,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202104,116279,98351,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202105,162623,132454,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202106,182817,149000,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202107,140671,115364,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202108,144065,114113,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202109,88346,68621,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202501,248666,141885,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202502,365267,211401,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202504,304915,177403,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202503,298758,171831,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202401,242863,143873,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202402,286086,170035,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202403,323146,200016,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202404,347882,197443,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202405,258653,154212,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202406,256724,154251,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202407,370571,228097,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202408,267123,147817,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202409,573795,302045,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202410,340894,194655,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202411,300278,170255,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202412,350562,209833,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202207,229670,137850,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202208,150911,91549,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202209,152777,82327,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202206,130133,81069,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202204,50153,37722,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202205,126010,74761,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202202,187023,136162,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202210,187700,103011,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202110,136192,103951,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202211,141046,81797,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202203,6665,2597,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202112,65176,52422,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202111,137923,104672,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202201,137642,102019,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201510,119489,108819,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201511,162316,149579,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201512,70707,61660,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201601,127435,113274,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201602,171924,157686,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201603,127933,115410,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201604,135096,122312,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201605,116570,109106,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201606,99113,92968,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201607,105183,98359,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201608,103677,92689,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201609,114555,105065,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201610,109283,93911,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201611,138328,125137,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201612,148321,128585,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201301,97563,88494,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201302,100048,90927,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201303,104397,94271,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201304,134411,121888,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201305,68759,59488,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201306,137462,121692,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201307,87378,78667,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201308,78943,67518,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201309,96376,87622,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201310,125635,110771,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201311,145864,131932,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201312,52633,48135,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201401,62304,55157,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201402,127157,115749,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201403,123569,113890,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201404,83119,76288,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201405,105218,100014,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201701,118946,106018,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201702,108332,102136,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201703,139847,126289,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201704,114857,101705,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201705,162704,153783,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201706,93752,88301,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201707,105691,96285,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201708,112629,101100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201709,134381,119441,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201710,150622,129528,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201711,136818,124270,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201712,113531,99007,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201801,96956,91092,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201802,115048,97637,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201803,148001,129874,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201505,121822,117172,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201507,115978,110933,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201407,106021,101100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201506,83838,85897,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201411,137044,123689,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201409,100328,93463,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201406,98762,96056,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201408,68466,59910,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201509,73465,70362,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201508,97908,84337,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201502,91718,84221,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201504,128940,122243,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201501,40685,39023,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201410,94921,92557,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201412,94316,87431,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201503,78805,72882,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202302,129919,73365,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202308,166424,96798,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202307,242704,145397,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202301,210397,120517,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202309,173410,101772,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202306,230089,137147,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202304,296613,171904,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202303,165152,99068,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202305,203253,121143,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202312,192711,116087,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202212,375152,200146,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202310,330085,176149,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,202311,289954,169098,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201212,54406,49463,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200911,43368,45100,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200912,42843,47300,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201001,33557,36613,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201002,44797,54404,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201003,41595,49018,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201004,36061,42534,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201005,51387,55072,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201006,41588,43492,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201007,28170,28889,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201008,23475,24288,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201009,52726,54483,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201010,52385,53773,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201011,64172,65622,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201012,44480,45257,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201101,36010,38059,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201102,49530,50686,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201103,68858,68970,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201104,79688,78106,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,201105,56176,56030,0,"Eurostat","","","19053199"
"DE","UA","E",1,1,200607,3780,4000,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200608,13274,18400,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200609,1768,1100,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200610,5793,5200,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200611,22286,24100,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200612,7208,7600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200701,8242,8300,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200702,38361,36700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200703,15906,8800,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200704,12624,17900,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200705,12923,13600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200706,9140,5400,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200707,13029,15700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200708,20490,20500,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200709,21328,26200,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200710,21963,15700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200711,22878,20500,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200712,33308,27200,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201804,145729,116061,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201805,57754,45073,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201806,81008,68648,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201807,32797,25739,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201808,87851,68412,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201809,97584,76454,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201810,71916,63908,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201811,100121,89596,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201812,96487,76865,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201901,118367,96994,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201902,91548,75093,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201903,101785,88480,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201904,126066,101361,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201905,87576,70276,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200801,27282,21800,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200802,39884,36400,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200803,42676,33400,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200804,24833,19700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200805,28976,22600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200806,34926,28100,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200807,10145,8500,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200808,20825,17300,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200809,23870,19700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200810,31006,23300,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200811,5007,2500,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200812,52083,42600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200902,61295,54900,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200903,22017,20900,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200904,62358,56100,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200905,7105,9600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200906,13111,15800,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200907,18117,18600,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200908,40714,43700,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200909,36424,40900,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,200910,40933,42400,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201106,64368,58117,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201107,9096,5694,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201108,49277,42805,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201109,87339,75114,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201110,55840,46791,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201111,120118,102451,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201112,59629,52927,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201201,78330,72386,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201202,73261,62535,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201203,95949,86953,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201204,59197,46805,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201205,84998,75260,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201206,38684,35678,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201207,62471,52016,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201208,78378,67765,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201209,49354,42870,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201210,126385,111130,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201211,80506,67518,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201906,41346,24555,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201907,60717,48538,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201908,106584,86758,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201909,119237,97610,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201910,62592,47657,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201911,68352,49311,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201912,108655,89031,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202001,118551,98593,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202002,99551,86159,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202003,115887,80401,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202004,145468,124951,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202005,97881,76178,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202006,136097,112895,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202007,76249,59416,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202008,80480,65598,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202009,113740,64686,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202010,107378,74694,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202011,119844,92441,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202012,153168,114231,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202101,99119,77341,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202102,246773,134936,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202103,124023,81051,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202104,215406,154657,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202105,94801,57871,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202106,165980,117830,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202107,103537,72309,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202108,106653,58586,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202109,234120,118461,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202501,311262,143582,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202502,158031,70197,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202504,283936,125305,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202503,437904,202385,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202401,202978,108257,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202402,263897,140533,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202403,138575,69844,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202404,309711,157780,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202405,221049,108543,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202406,217969,104900,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202407,221425,115165,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202408,112811,56812,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202409,195400,108672,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202410,218077,117575,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202411,330019,154466,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202412,316284,157499,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202207,100588,49120,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202208,109160,52708,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202209,146636,87638,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202206,116911,69345,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202204,271984,152812,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202205,119647,65354,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202202,230975,138622,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202210,178166,92577,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202110,104020,65431,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202211,214435,114868,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202203,11682,3415,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202112,77610,46992,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202111,169867,104878,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,202201,222382,131286,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201301,72666,61965,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201302,34010,28252,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201303,104391,88618,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201304,79103,68338,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201305,88838,74469,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201306,107303,84135,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201307,53167,40304,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201308,48636,41100,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201309,88454,80910,0,"Eurostat","","","17049099"
"DE","UA","E",1,1,201310,131587,113530,0,"Eurostat","","","17049099"
